"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.name","Gene.type"
"ENSG00000075914",304.323065007657,-0.316889456339819,0.21022200505752,-1.50740383364298,0.131707176736007,0.275458434587515,"EXOSC7","protein_coding"
"ENSG00000169188",649.759151657119,-0.25744001221501,0.170783634139757,-1.50740446244598,0.131707015657314,0.275458434587515,"APEX2","protein_coding"
"ENSG00000118640",543.859186274862,-0.245445073505091,0.162864805164458,-1.50704796691492,0.131798362610323,0.275561190492706,"VAMP8","protein_coding"
"ENSG00000198719",31.9405099508999,-0.961041548088593,0.637688120910776,-1.50707142970766,0.131792349091578,0.275561190492706,"DLL1","protein_coding"
"ENSG00000248485",15.6834446783922,1.35935571221688,0.902182917028526,1.50674069144883,0.131877137006437,0.275681907875156,"PCP4L1","protein_coding"
"ENSG00000172785",320.500404256849,0.325881549471409,0.216398435266351,1.50593302151331,0.132084368562972,0.276071076557856,"ZNG1A","protein_coding"
"ENSG00000126001",682.916535323023,0.243297199558676,0.161580608414101,1.505732661528,0.132135815866502,0.276134566565222,"CEP250","protein_coding"
"ENSG00000057935",864.408379609912,0.206008021350782,0.136895099788213,1.50486044912851,0.132359958543368,0.276521061510405,"MTA3","protein_coding"
"ENSG00000144161",516.480118567025,-0.251502473904062,0.167128072334081,-1.50484876892088,0.132362962140769,0.276521061510405,"ZC3H8","protein_coding"
"ENSG00000160716",22.165641395389,-1.13709480874864,0.756129734127448,-1.5038355951718,0.132623703514266,0.27702161851362,"CHRNB2","protein_coding"
"ENSG00000108953",6024.68975347185,0.128333536286731,0.0853523540828317,1.50357348272066,0.132691223159444,0.277074327518247,"YWHAE","protein_coding"
"ENSG00000116539",1483.27478028284,0.175902390216118,0.116988894827133,1.50358194661158,0.1326890424622,0.277074327518247,"ASH1L","protein_coding"
"ENSG00000162521",1453.87622821317,0.179579160151252,0.119477440395334,1.50303822677361,0.132829186700382,0.277318223945914,"RBBP4","protein_coding"
"ENSG00000185972",27.6036355888533,1.02045427114969,0.67907608942122,1.5027097655867,0.132913903354516,0.277450892555101,"CCIN","protein_coding"
"ENSG00000166839",36.444740098256,-0.879158603603945,0.585173308576111,-1.50239013078567,0.132996383662735,0.277578851393557,"ANKDD1A","protein_coding"
"ENSG00000126870",139.607808732343,0.452039813826514,0.300951527197775,1.50203528799324,0.133087995637774,0.277725825291883,"DYNC2I1","protein_coding"
"ENSG00000130402",4846.32656555068,-0.13180161809842,0.08775386167581,-1.50194664464268,0.133110888867878,0.277729374082717,"ACTN4","protein_coding"
"ENSG00000088756",466.705874685843,0.275146119638868,0.183300580410936,1.50106518496573,0.133338702510765,0.278160410124734,"ARHGAP28","protein_coding"
"ENSG00000012048",941.13775381567,-0.199570469414816,0.1329755381618,-1.50080587883754,0.133405777701591,0.278256042778825,"BRCA1","protein_coding"
"ENSG00000176108",191.481080009308,-0.415660706117939,0.277017970630581,-1.50048282128327,0.133489380117163,0.278386111781575,"CHMP6","protein_coding"
"ENSG00000182944",2943.85909800938,0.143145088277006,0.0954502144384086,1.4996832549745,0.133696470138963,0.278773626280208,"EWSR1","protein_coding"
"ENSG00000157456",2000.49494116773,0.156325581428501,0.104264689686638,1.49931469511231,0.133792011878294,0.27892846256205,"CCNB2","protein_coding"
"ENSG00000132613",206.46837767799,-0.381488926215943,0.254459548892638,-1.49921245980398,0.133818523683448,0.2789393594515,"MTSS2","protein_coding"
"ENSG00000126016",258.84731138405,-0.344822607904185,0.230093477673053,-1.49861965402668,0.133972331028407,0.27921555313729,"AMOT","protein_coding"
"ENSG00000163697",1384.20763821546,0.178715174249722,0.119285828645921,1.49820960526842,0.134078800844725,0.279393017183991,"APBB2","protein_coding"
"ENSG00000083544",657.90359111011,0.229933231186909,0.153507373611314,1.49786440727667,0.134168482780059,0.279446593584341,"TDRD3","protein_coding"
"ENSG00000198793",1710.37863193368,-0.169202103180454,0.112959907119519,-1.49789520454746,0.134160479809712,0.279446593584341,"MTOR","protein_coding"
"ENSG00000229833",94.9297639834877,-0.551395649661884,0.368109355591089,-1.49791262103753,0.134155954128799,0.279446593584341,"PET100","protein_coding"
"ENSG00000070269",2779.19833935281,0.143694780168042,0.095944064134962,1.49769328059639,0.134212958437638,0.279469449945235,"TMEM260","protein_coding"
"ENSG00000197894",1252.6286084832,0.202613350768288,0.135286787381915,1.49765808390667,0.134222107436498,0.279469449945235,"ADH5","protein_coding"
"ENSG00000169223",2743.37660498857,-0.147252905468968,0.0983712776470042,-1.49690955521968,0.134416793588934,0.279830354246701,"LMAN2","protein_coding"
"ENSG00000181019",1704.88259742513,-0.172587799887404,0.115312273380917,-1.49669930899104,0.134471516159933,0.279899812464409,"NQO1","protein_coding"
"ENSG00000076864",108.547397562771,0.514016247261176,0.34354749655776,1.4962014056614,0.134601178380435,0.280037104077303,"RAP1GAP","protein_coding"
"ENSG00000100994",4825.61775449502,0.132845988067875,0.088788932276093,1.49619986030223,0.134601580967793,0.280037104077303,"PYGB","protein_coding"
"ENSG00000205659",238.38955544757,-0.351750556008087,0.235074346304412,-1.49633748445092,0.134565731630275,0.280037104077303,"LIN52","protein_coding"
"ENSG00000088298",316.830969174654,-0.307113879624605,0.205338740656652,-1.49564509182479,0.134746165958407,0.280250540689853,"EDEM2","protein_coding"
"ENSG00000153885",606.138694765353,-0.241353340377775,0.161371050626819,-1.4956421206919,0.134746940624706,0.280250540689853,"KCTD15","protein_coding"
"ENSG00000096080",334.128407794276,-0.306510927610092,0.204964025662674,-1.49543768287681,0.134800252158258,0.280272458279227,"MRPS18A","protein_coding"
"ENSG00000122085",147.191583610883,-0.437353974119376,0.292443402533102,-1.49551663785567,0.134779661026597,0.280272458279227,"MTERF4","protein_coding"
"ENSG00000185499",20.0043431757567,1.22414451499188,0.818672910767491,1.49527912661024,0.13484161032041,0.280313975769189,"MUC1","protein_coding"
"ENSG00000137364",1108.32432334109,0.190744604506709,0.127615824900991,1.49467830227713,0.134998419647229,0.280561803790798,"TPMT","protein_coding"
"ENSG00000163795",245.069376266995,-0.345272649717122,0.231010473918913,-1.49461902683389,0.135013897597407,0.280561803790798,"ZNF513","protein_coding"
"ENSG00000184428",92.3782493151564,-0.550737889871392,0.368490979167738,-1.49457631531516,0.135025051240638,0.280561803790798,"TOP1MT","protein_coding"
"ENSG00000163348",719.532954176522,-0.220934690478408,0.147841630517457,-1.49440106758239,0.135070822712558,0.280612417826264,"PYGO2","protein_coding"
"ENSG00000173914",531.65130321898,0.245313050750585,0.164200323488805,1.49398640354877,0.135179173048802,0.280793004090118,"RBM4B","protein_coding"
"ENSG00000189369",861.839111898974,0.210332619575697,0.140818622619685,1.49364207420031,0.135269196190835,0.280935470060363,"GSPT2","protein_coding"
"ENSG00000128340",4832.25696437397,0.137189250392083,0.0918700484595574,1.493296811011,0.135359509980591,0.281046922021283,"RAC2","protein_coding"
"ENSG00000158023",58.6495537316501,0.681439799983189,0.456364791730884,1.49319100055604,0.135387197155312,0.281046922021283,"CFAP251","protein_coding"
"ENSG00000169129",139.521466824362,-0.450873432870615,0.301941769071294,-1.49324631122551,0.135372723595868,0.281046922021283,"AFAP1L2","protein_coding"
"ENSG00000163947",428.282699107579,-0.317062729075302,0.212398065122519,-1.49277597652506,0.135495837760261,0.281227898930665,"ARHGEF3","protein_coding"
"ENSG00000099904",404.125106440457,-0.294145196515302,0.197122400605168,-1.49219568964396,0.135647852013451,0.28140970407413,"ZDHHC8","protein_coding"
"ENSG00000108784",54.1841704884959,-0.714566195187179,0.478863292964857,-1.49221334289998,0.13564322555468,0.28140970407413,"NAGLU","protein_coding"
"ENSG00000166226",8094.1218901077,-0.13775807317409,0.0923166225738997,-1.49223476047138,0.135637612730476,0.28140970407413,"CCT2","protein_coding"
"ENSG00000014257",66.6908906272077,0.650430330067355,0.435968711141259,1.49191974893035,0.135720184732274,0.281515197992474,"ACP3","protein_coding"
"ENSG00000086015",1187.03929102774,-0.183040700971381,0.122707009757101,-1.49168903499246,0.135780684955645,0.281596119060568,"MAST2","protein_coding"
"ENSG00000155099",441.049283362455,-0.27241162415092,0.182722531295575,-1.49084856815092,0.136001257108526,0.282008935823928,"PIP4P2","protein_coding"
"ENSG00000065325",95.8389253355909,0.533812732059531,0.358204422879809,1.49024606610914,0.136159547943355,0.282133388564124,"GLP2R","protein_coding"
"ENSG00000104133",2589.24107828982,-0.163722789404476,0.109855803584876,-1.49034264974432,0.136134163682516,0.282133388564124,"SPG11","protein_coding"
"ENSG00000106123",369.757872804181,-0.286506428300492,0.192234381194201,-1.49040159476496,0.136118673456088,0.282133388564124,"EPHB6","protein_coding"
"ENSG00000143401",2380.7010974209,0.15065506180891,0.101096503128493,1.49021041427544,0.136168918936901,0.282133388564124,"ANP32E","protein_coding"
"ENSG00000177685",86.7392839783538,-0.565631421332421,0.379549521780934,-1.49027040971715,0.136153149574127,0.282133388564124,"CRACR2B","protein_coding"
"ENSG00000134955",84.4486742144261,-0.570438248321082,0.382837089796303,-1.49002869242527,0.136216691798515,0.282187756247162,"SLC37A2","protein_coding"
"ENSG00000173698",317.834783205984,0.312048266527889,0.209473810674578,1.48967675492696,0.13630924944751,0.282334868659651,"ADGRG2","protein_coding"
"ENSG00000110851",2107.49721566513,0.155151855704011,0.104174122027665,1.48935121970894,0.136394906652796,0.282437817423235,"PRDM4","protein_coding"
"ENSG00000196628",697.946366982433,0.225347430125854,0.151308527721972,1.48932405541562,0.136402056197761,0.282437817423235,"TCF4","protein_coding"
"ENSG00000128610",38.2116285761284,0.854534893045779,0.573970862061299,1.48881232398609,0.136536796139019,0.282672150616406,"FEZF1","protein_coding"
"ENSG00000214575",136.358468111659,0.457709790277626,0.307461962076575,1.48867127233004,0.136573953383404,0.282704416220108,"CPEB1","protein_coding"
"ENSG00000011405",2211.93535398086,0.180691363421477,0.12139038702419,1.48851460029919,0.136615234651021,0.28274520690171,"PIK3C2A","protein_coding"
"ENSG00000187323",40.8472456225896,0.818476390518592,0.5500028752042,1.48813111243231,0.136716319896436,0.282909738235086,"DCC","protein_coding"
"ENSG00000120820",192.1530599706,-0.389799820684507,0.262006467412629,-1.48774885037711,0.136817139452197,0.283073667906701,"GLT8D2","protein_coding"
"ENSG00000160753",703.805918355215,0.243089482453767,0.163445333484133,1.48728310115605,0.13694005581001,0.283283256730888,"RUSC1","protein_coding"
"ENSG00000009950",58.2983504482566,-0.687852668190238,0.462658018882369,-1.48674104871643,0.137083216678939,0.283489909196386,"MLXIPL","protein_coding"
"ENSG00000082512",430.904446304209,0.273060605383341,0.183657157562182,1.48679533652746,0.13706887358532,0.283489909196386,"TRAF5","protein_coding"
"ENSG00000176473",83.9267998829208,-0.591437190283431,0.397875743392756,-1.48648717622276,0.137150306345963,0.283583901019856,"WDR25","protein_coding"
"ENSG00000164414",255.247883818955,0.338852314459985,0.227993371610738,1.48623756939092,0.137216293435256,0.283675583762271,"SLC35A1","protein_coding"
"ENSG00000138193",1778.59869848588,-0.163345207432633,0.109942348527801,-1.48573511135545,0.1373491995644,0.283905561560168,"PLCE1","protein_coding"
"ENSG00000010244",4333.7818536292,0.130856878435069,0.0880916449063397,1.4854629922531,0.137421219734962,0.283964850934512,"ZNF207","protein_coding"
"ENSG00000124789",3096.65556784241,-0.149835968203355,0.100865382711419,-1.48550438391776,0.13741026296773,0.283964850934512,"NUP153","protein_coding"
"ENSG00000116774",63.470921894776,-0.669265540846177,0.450636166597996,-1.48515718544894,0.137502190581099,0.28408737309874,"OLFML3","protein_coding"
"ENSG00000145020",28.5890468779656,-0.996075399434304,0.670803178566331,-1.48489964159556,0.137570411003328,0.284183517685785,"AMT","protein_coding"
"ENSG00000264364",1774.18489821757,0.159004905110247,0.107100562283356,1.48463184245072,0.137641375608679,0.284285299819029,"DYNLL2","protein_coding"
"ENSG00000158125",97.4891673406521,0.530818766133518,0.35758448512493,1.48445692756515,0.137687741872448,0.284336252322476,"XDH","protein_coding"
"ENSG00000074696",6146.23997182704,0.126666795726475,0.0853652516179383,1.48382150026789,0.13785628164252,0.284500048902235,"HACD3","protein_coding"
"ENSG00000087274",475.49339044769,0.256588931979741,0.17292806545441,1.48378998692602,0.137864644330569,0.284500048902235,"ADD1","protein_coding"
"ENSG00000129680",48.7291206755979,-0.777852474960562,0.524248131427188,-1.48374868374442,0.137875605538199,0.284500048902235,"MAP7D3","protein_coding"
"ENSG00000152683",2563.78823074842,0.156421391210188,0.105408043643618,1.48396067134159,0.137819354524253,0.284500048902235,"SLC30A6","protein_coding"
"ENSG00000154914",121.192647738068,-0.498305922449623,0.335769298936026,-1.48407231997874,0.137789735616287,0.284500048902235,"USP43","protein_coding"
"ENSG00000131941",460.619333726461,0.26286774351384,0.177248540217955,1.48304602785785,0.138062182178315,0.284705727371647,"RHPN2","protein_coding"
"ENSG00000142945",460.937293404677,-0.262822966223149,0.177198248717066,-1.48321424238679,0.138017498367016,0.284705727371647,"KIF2C","protein_coding"
"ENSG00000144524",850.355496400399,-0.205965003866706,0.138869050427765,-1.48315987782924,0.138031938323875,0.284705727371647,"COPS7B","protein_coding"
"ENSG00000277363",89.5320080374488,-0.607191423011596,0.409418782590192,-1.48305707708424,0.138059246765461,0.284705727371647,"SRCIN1","protein_coding"
"ENSG00000198768",29.2448866479486,0.958066450691291,0.646085451677155,1.48287884861712,0.138106602025879,0.284752520382182,"APCDD1L","protein_coding"
"ENSG00000140025",271.12245700497,0.327028258987457,0.220653353819064,1.48209058836976,0.138316192710229,0.285139799507245,"EFCAB11","protein_coding"
"ENSG00000103852",277.114499551702,-0.323220583521814,0.218164316266697,-1.48154651985658,0.138460998104241,0.285392229270876,"TTC23","protein_coding"
"ENSG00000106258",222.978641259826,0.357808690513117,0.241532432198847,1.48141053876584,0.138497208098646,0.285392229270876,"CYP3A5","protein_coding"
"ENSG00000109270",590.948672764462,0.233387166966133,0.15755239389445,1.48133050344184,0.138518523873976,0.285392229270876,"LAMTOR3","protein_coding"
"ENSG00000160214",106.637502707411,-0.518683156854733,0.350153228476897,-1.48130336855927,0.1385257512699,0.285392229270876,"RRP1","protein_coding"
"ENSG00000174442",1828.7541471906,0.157345238829152,0.106243896789371,1.4809814359604,0.138611520425327,0.285524045138935,"ZWILCH","protein_coding"
"ENSG00000136840",348.9656969183,-0.299492636622969,0.202246400586878,-1.48083049069799,0.138651749286708,0.285562026465867,"ST6GALNAC4","protein_coding"
"ENSG00000100580",1210.38994206381,-0.177987649270716,0.1202400442932,-1.48026932555598,0.13880138591555,0.285780386869329,"TMED8","protein_coding"
"ENSG00000171148",1660.71752002048,0.180618471479499,0.122014876599679,1.48029876776497,0.138793531958067,0.285780386869329,"TADA3","protein_coding"
"ENSG00000103066",423.201270725068,0.271380838722069,0.183369847491631,1.47996435855931,0.138882758570476,0.285903008335861,"PLA2G15","protein_coding"
"ENSG00000100628",205.284960921353,-0.387621152201577,0.261980626791916,-1.4795794519167,0.138985513520445,0.2860696018039,"ASB2","protein_coding"
"ENSG00000130589",406.634533188014,-0.277630820667617,0.187659802222464,-1.4794368180059,0.139023606034107,0.286103071149022,"HELZ2","protein_coding"
"ENSG00000135093",411.044235231935,-0.283423531768706,0.191611600426459,-1.47915643488133,0.139098509964674,0.286212273997025,"USP30","protein_coding"
"ENSG00000115239",203.09918808663,0.375166537281427,0.253724000919344,1.47864031751844,0.13923647118645,0.286451170313724,"ASB3","protein_coding"
"ENSG00000163393",197.016261983995,-0.385849028761842,0.260978906008351,-1.47846825884654,0.139282486893306,0.286500861832801,"SLC22A15","protein_coding"
"ENSG00000119922",457.295540578079,-0.263409905908065,0.178258181694555,-1.47768760684105,0.139491413069296,0.286818912685713,"IFIT2","protein_coding"
"ENSG00000122707",410.831059618234,0.270878537857986,0.183298837467148,1.47779735867956,0.13946202558061,0.286818912685713,"RECK","protein_coding"
"ENSG00000144712",40.6139691410981,-0.816010722358713,0.552237245889821,-1.47764521214767,0.139502766078499,0.286818912685713,"CAND2","protein_coding"
"ENSG00000073756",97.3927640076813,0.539768279015846,0.365360571512408,1.47735776956303,0.139579759998552,0.286932196828397,"PTGS2","protein_coding"
"ENSG00000162458",1182.44567074111,-0.180633417774595,0.122354398262318,-1.47631323712068,0.139859822217713,0.28746282468054,"FBLIM1","protein_coding"
"ENSG00000129657",1574.70128906824,0.200775145039843,0.136043239265709,1.47581861563664,0.139992591930041,0.287690593891043,"SEC14L1","protein_coding"
"ENSG00000164074",371.205573802918,0.287303875136983,0.194718123592936,1.47548605047982,0.140081915871196,0.287829022811544,"ABHD18","protein_coding"
"ENSG00000170832",845.112763058917,0.222185612089269,0.150613169001668,1.47520707227671,0.140156880663458,0.287892777601037,"USP32","protein_coding"
"ENSG00000273274",111.695269381742,-0.518392838429701,0.351393970173937,-1.47524682388005,0.140146197045363,0.287892777601037,"ZBTB8B","protein_coding"
"ENSG00000143947",832.638909477043,0.209911122385848,0.142317549811154,1.47494896212299,0.140226265442301,0.287953184230312,"RPS27A","protein_coding"
"ENSG00000156475",22.4443638650975,-1.11246651901979,0.754248235971843,-1.47493420065662,0.140230234395868,0.287953184230312,"PPP2R2B","protein_coding"
"ENSG00000049283",40.371248637442,-0.81786400200623,0.554628945590581,-1.47461471044457,0.140316157730691,0.288084481757904,"EPN3","protein_coding"
"ENSG00000064886",30.9569766101226,0.975134022199016,0.661430021965023,1.47428146563716,0.140405823353369,0.288178279568661,"CHI3L2","protein_coding"
"ENSG00000133059",1200.23938730208,-0.188784040824318,0.128050222438951,-1.47429685968974,0.140401680330768,0.288178279568661,"DSTYK","protein_coding"
"ENSG00000136883",70.5953090720034,0.613779226246041,0.416435529353062,1.47388775208387,0.140511815983082,0.288350665276902,"KIF12","protein_coding"
"ENSG00000187678",1376.87852698116,-0.184691113555236,0.125327913200204,-1.47366303993431,0.140572338891127,0.28842970113797,"SPRY4","protein_coding"
"ENSG00000165886",422.603998594107,-0.274634476873579,0.186374266713756,-1.47356435905059,0.140598923467905,0.288439087671712,"UBTD1","protein_coding"
"ENSG00000144810",702.416408589374,0.2192130772311,0.148774821237757,1.47345549070279,0.140628257027299,0.288454109929997,"COL8A1","protein_coding"
"ENSG00000060138",2721.3219514183,-0.147179509606511,0.0998989379696677,-1.47328402681517,0.140674465912612,0.288468605335825,"YBX3","protein_coding"
"ENSG00000162063",845.364378655537,-0.208940162131486,0.141821079432299,-1.47326591341612,0.140679348088612,0.288468605335825,"CCNF","protein_coding"
"ENSG00000125703",324.495733677338,-0.299829958714424,0.203525239837353,-1.47318317351712,0.140701650957287,0.288469201469844,"ATG4C","protein_coding"
"ENSG00000174485",1325.11901495289,0.179443358879509,0.1218428735044,1.47274398344708,0.140820081906743,0.288666850209271,"DENND4A","protein_coding"
"ENSG00000065154",2402.663147746,0.147300811648865,0.100036387740199,1.4724723170874,0.140893377168381,0.288771928024966,"OAT","protein_coding"
"ENSG00000204438",1041.5668613501,-0.186969228761328,0.127091103987462,-1.47114332077699,0.141252361551953,0.289462423477458,"GPANK1","protein_coding"
"ENSG00000104093",1343.56418810645,0.173766013745369,0.118132986833858,1.47093558202971,0.141308538774568,0.28953227026903,"DMXL2","protein_coding"
"ENSG00000165105",217.293400747438,0.367119009602165,0.249681584464219,1.47034876596907,0.141467319771954,0.289812291013203,"RASEF","protein_coding"
"ENSG00000125734",650.312922471018,-0.23534962725789,0.160104084116542,-1.46997891125986,0.141567465664525,0.289972122152798,"GPR108","protein_coding"
"ENSG00000130731",1051.16799400923,-0.209600785860731,0.142666915219531,-1.46916182731087,0.141788901305381,0.290314410910996,"METTL26","protein_coding"
"ENSG00000173511",327.096022894215,0.305038397805931,0.207618686159544,1.4692241986905,0.141771988837349,0.290314410910996,"VEGFB","protein_coding"
"ENSG00000197296",623.444443371899,-0.229988315732352,0.156548662818216,-1.46911708852738,0.141801033517077,0.290314410910996,"FITM2","protein_coding"
"ENSG00000078699",577.26567311993,-0.236505957930242,0.160998263394377,-1.4689969503019,0.141833616408373,0.290335761173342,"CBFA2T2","protein_coding"
"ENSG00000107779",944.375669313162,0.226618504674457,0.154301564616693,1.4686727593295,0.141921569489231,0.290470430760014,"BMPR1A","protein_coding"
"ENSG00000018510",2912.55226837594,0.150487235621428,0.102480332811973,1.46844991123845,0.141982052516537,0.290503481378488,"AGPS","protein_coding"
"ENSG00000115271",317.765632184756,-0.30600723591212,0.208386243969495,-1.46846178559135,0.141978829208367,0.290503481378488,"GCA","protein_coding"
"ENSG00000186532",481.701531031492,-0.255401065992614,0.174057487931256,-1.4673374241359,0.142284287926782,0.291076427299482,"SMYD4","protein_coding"
"ENSG00000138744",45.3044241188347,-0.771896150742512,0.526124076944606,-1.46713709668106,0.142338764423838,0.291142423563976,"NAAA","protein_coding"
"ENSG00000037241",361.139829532507,-0.292607938834705,0.199502233081157,-1.46669004309177,0.142460392693123,0.291254827807079,"RPL26L1","protein_coding"
"ENSG00000157601",45.4155375170511,-0.766979897457135,0.522920520536853,-1.46672365557527,0.142451245091865,0.291254827807079,"MX1","protein_coding"
"ENSG00000168395",250.751788121692,-0.350172767472963,0.238747390052964,-1.46670825341915,0.14245543671612,0.291254827807079,"ING5","protein_coding"
"ENSG00000095319",2187.89223392803,0.149882740792974,0.10225392590477,1.4657895965047,0.14270561616618,0.29143313258189,"NUP188","protein_coding"
"ENSG00000101189",602.328702237783,0.246974405976416,0.1684750611343,1.46594044432214,0.14266451238912,0.29143313258189,"MRGBP","protein_coding"
"ENSG00000111731",1134.33889853458,-0.182003979678663,0.124179161926451,-1.46565636983812,0.142741926001647,0.29143313258189,"C2CD5","protein_coding"
"ENSG00000121989",639.960318114201,0.224452543555445,0.153143547812867,1.4656349990645,0.142747751090664,0.29143313258189,"ACVR2A","protein_coding"
"ENSG00000143412",35.1221191685643,-0.873173142027624,0.595514976056248,-1.46624883862728,0.142580507829488,0.29143313258189,"ANXA9","protein_coding"
"ENSG00000160094",332.281884787771,-0.300072118272276,0.204688051136287,-1.46599724119939,0.142649038443689,0.29143313258189,"ZNF362","protein_coding"
"ENSG00000163755",758.236491598459,0.215394743242685,0.146943963267092,1.46582913958277,0.142694840389042,0.29143313258189,"HPS3","protein_coding"
"ENSG00000177674",620.21653263814,-0.257316510233261,0.175511394720595,-1.46609575203305,0.142622202853161,0.29143313258189,"AGTRAP","protein_coding"
"ENSG00000213462",156.10551852096,-0.423742076732464,0.289062564434926,-1.46591820895527,0.142670570623347,0.29143313258189,"ERV3-1","protein_coding"
"ENSG00000150760",760.369565528253,0.240550062000017,0.164167602265435,1.46527121478623,0.142846936735967,0.291590203415085,"DOCK1","protein_coding"
"ENSG00000107020",445.655952804461,-0.27188008245292,0.185598450940819,-1.46488336015053,0.14295274340424,0.291760738562928,"PLGRKT","protein_coding"
"ENSG00000088280",65.2760906513913,-0.672188003638913,0.45900422555336,-1.46444839985633,0.143071472018419,0.291949842412432,"ASAP3","protein_coding"
"ENSG00000177692",64.3806498723382,0.638694528604951,0.436201926590446,1.46421757830664,0.143134508775267,0.291949842412432,"DNAJC28","protein_coding"
"ENSG00000177807",16.6714958617107,1.40096638986811,0.956767388066291,1.46427063395167,0.143120017532566,0.291949842412432,"KCNJ10","protein_coding"
"ENSG00000183808",1829.81294842873,-0.157421355741101,0.10751082171398,-1.46423730403532,0.143129120898126,0.291949842412432,"RBM12B","protein_coding"
"ENSG00000005469",463.6721424418,-0.258517025003571,0.176579881917159,-1.4640230936662,0.1431876385585,0.292007571597254,"CROT","protein_coding"
"ENSG00000148200",276.258812165767,0.319882660287742,0.218506419535974,1.46395085767756,0.143207376013396,0.292007571597254,"NR6A1","protein_coding"
"ENSG00000097021",1033.21975988898,0.203836247964759,0.139250359790868,1.46381128401312,0.143245518442065,0.29203990653131,"ACOT7","protein_coding"
"ENSG00000224109",31.3613417525353,-0.938024336529454,0.640903384977029,-1.46359710139942,0.143304065020727,0.292113823626788,"CENPVL3","protein_coding"
"ENSG00000180998",250.764728533936,0.335879025091867,0.229519129623074,1.46340318405469,0.143357087943513,0.292176459953303,"GPR137C","protein_coding"
"ENSG00000157823",246.444954011762,-0.345733821287658,0.236372787000572,-1.46266338724864,0.143559509216983,0.292543518626739,"AP3S2","protein_coding"
"ENSG00000055211",863.139349362252,0.200196656414261,0.136881915295182,1.46255008181719,0.143590530903457,0.292561241836101,"GINM1","protein_coding"
"ENSG00000138758",3622.31908833728,0.139980749538501,0.0957161071118205,1.46245761306369,0.143615851563965,0.292567345677873,"SEPTIN11","protein_coding"
"ENSG00000111961",128.999815745068,0.46321548256875,0.316793829481064,1.46219856405517,0.143686805025949,0.292620913731944,"SASH1","protein_coding"
"ENSG00000167264",325.79262585051,-0.30782989092194,0.210516372042061,-1.46226104856318,0.143669688074273,0.292620913731944,"DUS2","protein_coding"
"ENSG00000139910",241.47396313868,-0.338976546078195,0.231848174560631,-1.46206260506722,0.143724054916484,0.292651295786283,"NOVA1","protein_coding"
"ENSG00000197982",265.949862537393,-0.336593677525744,0.230246230488798,-1.46188572473555,0.143772527474857,0.29270389992302,"C1orf122","protein_coding"
"ENSG00000272636",78.6447759480499,-0.604969097996084,0.413850654906366,-1.4618053416708,0.143794559916399,0.29270389992302,"DOC2B","protein_coding"
"ENSG00000147654",588.070478270718,-0.230985684841241,0.158145017716732,-1.46059413174167,0.144126857685516,0.293289203411287,"EBAG9","protein_coding"
"ENSG00000203879",2869.01705931922,0.13893471599643,0.0951189270923087,1.46064216916156,0.14411366732571,0.293289203411287,"GDI1","protein_coding"
"ENSG00000011114",576.650891061209,0.232180727381398,0.158976827854195,1.46046899108052,0.144161223792651,0.293313590716145,"BTBD7","protein_coding"
"ENSG00000159714",70.9722000580806,-0.608616586725384,0.416895070385115,-1.45987954753978,0.144323181163215,0.293597530137214,"ZDHHC1","protein_coding"
"ENSG00000137269",437.167767735287,-0.261362555573938,0.179069486115056,-1.45955942156447,0.144411198407807,0.293730987914685,"LRRC1","protein_coding"
"ENSG00000117010",98.4644089094411,-0.519297703385143,0.355907203286407,-1.45908174543815,0.144542609867985,0.2939526539913,"ZNF684","protein_coding"
"ENSG00000110675",74.862489592744,-0.62317558087653,0.427191582028619,-1.45877308236561,0.144627573589035,0.294079806343569,"ELMOD1","protein_coding"
"ENSG00000198894",491.275778814976,-0.258336039343156,0.177140206853257,-1.4583704283306,0.144738467123441,0.294259635689217,"CIPC","protein_coding"
"ENSG00000141098",203.586196238128,-0.400953910366115,0.274981581774222,-1.45811187709046,0.144809708153414,0.294358806475957,"GFOD2","protein_coding"
"ENSG00000105656",186.942253768777,0.380786508403766,0.261207837273572,1.45779128367023,0.144898081548473,0.29446395720323,"ELL","protein_coding"
"ENSG00000134709",678.172079238848,0.220431400504612,0.151212283870149,1.45776120076266,0.14490637619257,0.29446395720323,"HOOK1","protein_coding"
"ENSG00000108010",2463.02625237752,0.162726090438901,0.11164624202218,1.45751516120509,0.144974229385442,0.294475523673156,"GLRX3","protein_coding"
"ENSG00000121579",1331.72091476369,-0.224855533383919,0.154282613372311,-1.457426267737,0.144998750556544,0.294475523673156,"NAA50","protein_coding"
"ENSG00000133169",34.3767884889019,-0.880673319389648,0.604270930850664,-1.45741467018756,0.145001949962829,0.294475523673156,"BEX1","protein_coding"
"ENSG00000171813",106.214341015352,-0.532870217017568,0.365588956938055,-1.45756650168144,0.144960068615468,0.294475523673156,"PWWP2B","protein_coding"
"ENSG00000077380",2633.10477121058,0.148922966971077,0.102238726873308,1.45661992794197,0.145221323694953,0.294875340412513,"DYNC1I2","protein_coding"
"ENSG00000163931",2990.00168725685,0.135095769000569,0.0927633095868586,1.45634917083324,0.145296119153665,0.294981509141561,"TKT","protein_coding"
"ENSG00000196372",459.488203333712,-0.260154450289447,0.178668940140528,-1.45606981316858,0.145373321397489,0.295092530500945,"ASB13","protein_coding"
