Geneid,Gene.name,Gene.type,baseMean_lncap,log2FoldChange_lncap,padj_lncap,baseMean_pc3,log2FoldChange_pc3,padj_pc3
ENSG00000116337,AMPD2,protein_coding,912.76784064912,0.671830438663858,3.97926669288853e-05,1354.62964099692,1.1016382852775,7.66631206867639e-18
ENSG00000140564,FURIN,protein_coding,618.394733061858,0.723729133424479,4.04366546021586e-05,1284.90782674524,0.384787912600447,0.00881646499705234
ENSG00000129116,PALLD,protein_coding,986.968823727391,0.617879262260051,4.56305103480784e-05,1252.90782907391,0.504261325330687,0.00253358623282476
ENSG00000105926,PALS2,protein_coding,656.925303545798,0.734333287993757,4.56894785995521e-05,1147.12223520054,0.395521806554204,0.00831753278392149
ENSG00000110422,HIPK3,protein_coding,1701.39684977903,0.616218438846138,4.66983559669702e-05,2869.99697582987,0.647447189881662,3.44138959210241e-09
ENSG00000198146,ZNF770,protein_coding,1939.21061912744,0.603926374255542,4.83751430166279e-05,1065.38401971442,0.464402002263981,0.00594341749759398
ENSG00000054965,FAM168A,protein_coding,1477.81286376479,0.550704748098397,4.90638992495936e-05,2487.74723655659,0.708503403150957,1.38410286569333e-10
ENSG00000154229,PRKCA,protein_coding,265.163146508406,0.920603604644297,4.98290716669903e-05,3801.42669211325,0.517824494933569,1.61681104032986e-06
ENSG00000117152,RGS4,protein_coding,32.365136436231,2.3925801990495,5.0210724681878e-05,792.656454840006,0.901984264001227,1.63954159397334e-08
ENSG00000148053,NTRK2,protein_coding,19.9772329838079,3.48785447277727,5.16928832610652e-05,230.832383252034,1.01291800292399,0.000292456832118781
ENSG00000082701,GSK3B,protein_coding,3106.55898691187,0.524582882594694,5.40952237951326e-05,4333.25250326536,0.515680853782194,1.92233983158763e-07
ENSG00000099942,CRKL,protein_coding,2542.62454812017,0.557100356759391,5.93996580694141e-05,3449.52738652542,0.920717990632492,2.14790334427265e-19
ENSG00000104517,UBR5,protein_coding,4879.277409166,0.566417669972052,6.16958015005214e-05,3347.7021761181,0.295305521554791,0.0466597046303227
ENSG00000197183,NOL4L,protein_coding,320.758697934742,0.850187576368216,6.16958015005214e-05,1235.64300626007,0.507914689805762,0.000632685537797664
ENSG00000172638,EFEMP2,protein_coding,103.170469843885,1.4185241378767,6.35726348785347e-05,81.3628964503464,1.22644613741583,0.0114325415912645
ENSG00000065618,COL17A1,protein_coding,45.6534245434867,1.99801877499524,6.61956192385238e-05,102.569838767088,0.971356787671606,0.0232068166276265
ENSG00000164970,FAM219A,protein_coding,456.147298751958,0.822317076741205,7.7747927684233e-05,459.442896186809,1.21181102349532,2.87578202946885e-10
ENSG00000165288,BRWD3,protein_coding,644.958845184597,0.780067493083933,7.81173497505232e-05,698.328241218295,0.735283560434133,2.2800690292002e-05
ENSG00000157557,ETS2,protein_coding,255.511599035931,0.908456618542831,8.02142714954456e-05,1060.52189912612,1.00382646553013,9.31802903693479e-13
ENSG00000100852,ARHGAP5,protein_coding,1786.73470521381,0.689514507795654,8.09641320266361e-05,6582.14844155929,0.540089490025397,5.93865857721784e-08
ENSG00000113615,SEC24A,protein_coding,2360.97200762846,0.565809355429512,8.61084157469578e-05,1853.45305186662,0.557180526780548,1.99868231097627e-06
ENSG00000175115,PACS1,protein_coding,1044.45811015782,0.572896913944734,8.61084157469578e-05,908.577345112137,0.420493733011806,0.00875926964991625
ENSG00000177606,JUN,protein_coding,2986.49225393074,0.477996774603417,8.71292746765298e-05,3528.16798958436,1.19622483391671,4.1028997136008e-37
ENSG00000104756,KCTD9,protein_coding,1493.20811422505,0.650044930526916,8.84394034017021e-05,695.991325203023,1.39781035907402,9.14140988415494e-18
ENSG00000240694,PNMA2,protein_coding,36.8887749141001,2.20688724455349,9.01876009515925e-05,104.288660361795,0.883049087346929,0.0459555135900774
ENSG00000115977,AAK1,protein_coding,2810.37362258392,0.481463350155635,9.28732177100685e-05,1979.74091622024,0.370230350881876,0.0083158646450005
ENSG00000048707,VPS13D,protein_coding,1624.73044319629,0.578637243311708,9.60027724720682e-05,2663.96230098059,0.469984249431689,1.25155767157861e-05
ENSG00000184368,MAP7D2,protein_coding,113.861281886052,1.23758992136652,9.86051672803872e-05,1699.98736527127,3.04328961045748,3.0545367777468e-127
ENSG00000137193,PIM1,protein_coding,190.743427004538,0.985210959819217,9.93005204036817e-05,1339.18391666047,0.965815712384241,2.92543719187987e-12
ENSG00000154917,RAB6B,protein_coding,881.987271401935,0.584413966602922,0.000105302516775851,726.682551981593,1.14675959510127,2.56959593422081e-13
ENSG00000155313,USP25,protein_coding,1156.37942382327,0.625823860051192,0.00010711240091588,800.918349913537,0.420009333321422,0.0284886923413024
ENSG00000137941,TTLL7,protein_coding,922.324908206701,0.665306681847509,0.000117663306766063,1199.31360850016,0.524358362659542,0.000184346573558685
ENSG00000168056,LTBP3,protein_coding,1729.73987273973,0.554260203268564,0.000127826629282609,2210.74682718893,0.650828497461775,9.41257956481661e-09
ENSG00000111860,CEP85L,protein_coding,262.69471318214,0.879267288834306,0.000134509269701303,712.824860895892,0.637941554423249,0.00173913826371407
ENSG00000129355,CDKN2D,protein_coding,179.607287205855,1.00785864829273,0.000135823596692962,236.34138864793,0.736907353634958,0.0115541553928881
ENSG00000136699,SMPD4,protein_coding,2272.03178950518,0.491660162847842,0.000137724647189211,2387.70650507475,0.913268936346803,1.53234175658447e-18
ENSG00000183258,DDX41,protein_coding,2223.47196886325,0.518245438714637,0.000141514655868543,1892.72701248589,0.6544708500536,7.07214867249344e-08
ENSG00000108406,DHX40,protein_coding,2065.23099679502,0.520170441552357,0.000143235611772778,1515.55672154406,0.535279459130893,7.11276903778941e-05
ENSG00000111674,ENO2,protein_coding,1361.60353156514,2.55013506933285,0.000143822943261336,4305.02149842685,2.30376633354839,4.13868813100643e-114
ENSG00000172432,GTPBP2,protein_coding,2596.2321928905,0.583018935953256,0.000150285103414071,2156.57366018902,0.398432135540843,0.000686073780082029
ENSG00000111371,SLC38A1,protein_coding,5927.85279381378,0.489203112208826,0.000168613693632126,14186.6639124127,0.290568036714538,0.00475935618921952
ENSG00000173281,PPP1R3B,protein_coding,761.062258941942,0.608247810052556,0.00017172371965306,209.830091010272,2.01742027566509,1.47982643860978e-12
ENSG00000197122,SRC,protein_coding,1063.46442547321,0.556774105092411,0.000174407116129458,2060.68962451361,0.9577710299029,1.22868014140447e-18
ENSG00000166619,BLCAP,protein_coding,1161.56104347443,0.551130712479053,0.000177523563566236,2391.79993927323,0.759837423570821,9.62598649714833e-13
ENSG00000066629,EML1,protein_coding,503.857482536509,0.71389596206084,0.000178312409306613,211.711097345014,0.640853021014565,0.040612991564712
ENSG00000099991,CABIN1,protein_coding,2513.07753708991,0.523179316325211,0.000180189591823546,1072.11665842564,0.359675147918423,0.018424509643556
ENSG00000143797,MBOAT2,protein_coding,8328.46991791887,0.499405667519719,0.000184964630019897,1434.09966844969,0.647401012943523,9.12209744452453e-07
ENSG00000112511,PHF1,protein_coding,466.787579930365,0.777777953075408,0.00018590666707815,1293.81819757593,0.456502233436316,0.00089170902695767
ENSG00000168172,HOOK3,protein_coding,941.000033613736,0.638998363158397,0.00018673383515149,999.391187757847,0.562517713769227,0.000233738253192638
ENSG00000170871,KIAA0232,protein_coding,2498.83169670531,0.560213872739676,0.000202553165910138,1094.87371257711,0.364069484603117,0.0237134034660028
ENSG00000070495,JMJD6,protein_coding,439.514905460738,0.727885129635126,0.000205836133274348,527.122456184484,0.913889107241984,1.56126219880625e-06
ENSG00000127863,TNFRSF19,protein_coding,879.518953119418,0.56380318019228,0.000215892076795425,629.59353853949,0.630321961988598,0.000505020260143959
ENSG00000070614,NDST1,protein_coding,2341.20261768926,0.471438239906887,0.000216020212751606,3130.16583515877,0.600420010563909,3.439775613902e-09
ENSG00000156273,BACH1,protein_coding,540.320495453302,0.738321086218882,0.000226771091974224,1817.03193204729,1.00406644520787,9.46501171530585e-19
ENSG00000109458,GAB1,protein_coding,395.250913737492,0.737143673998178,0.000229654268470634,604.122516013663,0.944465478032973,5.49963898040564e-07
ENSG00000076513,ANKRD13A,protein_coding,1029.13850248488,0.570813670363949,0.000230282512932503,2710.46066962547,0.578858741576645,4.46106028769072e-06
ENSG00000152894,PTPRK,protein_coding,537.382483173231,0.678298035438283,0.000231759163508296,3068.68743806573,0.392026405312539,0.00042092298586398
ENSG00000179104,TMTC2,protein_coding,1275.3236549153,0.551203503958148,0.000232006679478754,688.45579774386,0.573133219455509,0.00102405950427239
ENSG00000163320,CGGBP1,protein_coding,2680.39786338411,0.489509979754631,0.000233009146039739,3755.87375844201,0.523481711207397,1.15860388451306e-07
ENSG00000128989,ARPP19,protein_coding,5307.65251357863,0.486442201031491,0.000235452964895487,6973.49483028023,0.406962041115528,0.000139345194041348
ENSG00000162704,ARPC5,protein_coding,3251.86378172396,0.471013921753603,0.000244866286322949,2151.17035023465,0.378370597593485,0.00144012793889005
ENSG00000185619,PCGF3,protein_coding,1564.21561623531,0.538594748224767,0.000252387772499235,858.506995720686,0.357905337637512,0.0344342501276359
ENSG00000107372,ZFAND5,protein_coding,2338.65665775904,0.478586334873218,0.000263627860022906,1955.12709159259,0.469567662313946,0.00015296610548973
ENSG00000165997,ARL5B,protein_coding,1313.82513386999,0.57503719056842,0.000274704247561959,1860.1352605262,0.403818546569015,0.00114734965251122
ENSG00000109756,RAPGEF2,protein_coding,1558.29001813529,0.532644867677039,0.000286746485782427,2538.19605981228,0.582516195069808,1.66334237774075e-05
ENSG00000135968,GCC2,protein_coding,2501.46537238791,0.617057280049593,0.000292068411648355,3181.87643558954,0.403231271821569,0.000416943721580318
ENSG00000085449,WDFY1,protein_coding,1806.72209969671,0.531540703126532,0.000312595398242136,2863.02002324008,0.465080540266679,1.75667893782958e-05
ENSG00000196843,ARID5A,protein_coding,566.18135274564,0.697901173265005,0.000323973068270683,295.628098364854,1.0310610108586,1.91403171319489e-05
ENSG00000155111,CDK19,protein_coding,5884.21512730552,0.46990907883063,0.000350929975617281,569.952209688118,0.640558810056772,0.00081950970279964
ENSG00000171720,HDAC3,protein_coding,792.72654735562,0.563645813758112,0.000372795626996307,1210.74550068631,0.506604336255611,0.000229275498343138
ENSG00000169967,MAP3K2,protein_coding,1622.94236414892,0.538393744522486,0.000380183761060855,4047.56648029955,0.645204571275336,3.5649497915228e-10
ENSG00000182287,AP1S2,protein_coding,136.974271485121,1.05303217775617,0.000382301917871774,1001.00375891426,0.682445493801698,1.70156480484294e-05
ENSG00000109103,UNC119,protein_coding,956.170736153619,0.540423814570248,0.000404910296764957,861.902654662208,0.467058258826988,0.00876532548578913
ENSG00000058668,ATP2B4,protein_coding,2504.43378665613,0.528585258001498,0.000407758243701632,7045.5011880948,0.774591832978426,5.11604158761064e-20
ENSG00000089876,DHX32,protein_coding,1052.00350738234,0.517235974304554,0.000412757782903863,341.895771967309,0.820587962394406,0.000767950528351502
ENSG00000156030,MIDEAS,protein_coding,1575.81070320497,0.492731227528228,0.000423690146864003,702.582860941085,0.48990154150021,0.0104771016398196
ENSG00000123095,BHLHE41,protein_coding,144.949757360528,1.00891313525465,0.000426121983070496,7036.49407699047,0.686682048211077,2.76052932957113e-13
ENSG00000138448,ITGAV,protein_coding,2580.45053122563,0.550584598751636,0.000445746644940901,3908.46475239495,0.692396309581199,1.25221618555102e-09
ENSG00000153006,SREK1IP1,protein_coding,529.754401287011,0.699404500236363,0.000478860708071467,609.443043669828,0.773054565108755,1.07858956417064e-05
ENSG00000108854,SMURF2,protein_coding,924.049647184127,0.57534603761424,0.000480904245507932,5746.37132658591,0.336020267891815,0.00506615337172792
ENSG00000085788,DDHD2,protein_coding,1143.10684202655,0.510143973492769,0.0004867753181977,1913.5360946836,0.872745350847836,9.2955047517999e-14
ENSG00000256087,ZNF432,protein_coding,578.761075209395,0.705620736458266,0.000491239346293595,714.75748611668,0.745195631571576,5.23936862761344e-06
ENSG00000127526,SLC35E1,protein_coding,1675.20650019547,0.46593303041073,0.000500409270747889,2239.53144557018,0.835054854582695,1.04057731669462e-13
ENSG00000170852,KBTBD2,protein_coding,637.946484006431,0.590305056539165,0.000505580601474771,1217.9232816272,0.723030424380448,3.4787922134734e-07
ENSG00000073417,PDE8A,protein_coding,663.445400472894,0.606733091124002,0.000517531111134813,2637.49332096823,0.78681611114653,6.50131910674836e-13
ENSG00000163602,RYBP,protein_coding,2301.33603865508,0.460638795578239,0.00051895174413935,2638.20536188931,0.763372480381806,1.64179786208159e-11
ENSG00000133121,STARD13,protein_coding,107.997370243667,1.15901828079167,0.000548541206100365,1390.46876362519,0.388140941926096,0.00733208343986
ENSG00000120690,ELF1,protein_coding,1495.45130891084,0.572096354987088,0.000569300622343296,588.353749128949,0.566687188382294,0.00257177163006758
ENSG00000007866,TEAD3,protein_coding,554.945490706107,0.611545176994919,0.000572660887568643,317.519308818879,0.59278165984154,0.0198737930622043
ENSG00000182670,TTC3,protein_coding,7332.0553472733,0.419458389705732,0.000573826486260767,4454.04901415876,0.38988260105353,0.000242248669529506
ENSG00000106799,TGFBR1,protein_coding,543.779491203983,0.605500889823917,0.000601114997553448,3380.74716067772,0.312820479576322,0.00428376808102668
ENSG00000051620,HEBP2,protein_coding,3724.25200826188,0.439643492547784,0.000669491548881452,1879.37238655756,0.546238145390023,1.66730217848796e-05
ENSG00000152520,PAN3,protein_coding,605.593056297748,0.586724717319583,0.000669491548881452,1450.60669690035,0.47119771890875,0.00031328466485936
ENSG00000055208,TAB2,protein_coding,2269.64287765024,0.496783318163979,0.000670376359110072,3210.92636935957,0.526268235352903,3.98703940607163e-06
ENSG00000121741,ZMYM2,protein_coding,4336.96038186659,0.497922818817613,0.000670376359110072,5759.40953657415,0.772149663458292,2.31643777504921e-16
ENSG00000175874,CREG2,protein_coding,18.8384966495707,2.80098379059404,0.000675378905810506,301.478033050288,1.23767367804117,1.8341766968442e-07
ENSG00000177200,CHD9,protein_coding,1376.06024861048,0.626041289349343,0.000679450075527078,1172.16534073824,0.459106042513615,0.00351738527083038
ENSG00000101751,POLI,protein_coding,854.897927441135,0.563291879448306,0.000715099587464504,276.267898628216,0.580362323831426,0.0426504337908884
ENSG00000113758,DBN1,protein_coding,5160.64022206641,0.455272990062591,0.000715706178660571,2726.49731683235,0.244928999717294,0.0444969429083633
ENSG00000124177,CHD6,protein_coding,2699.39583472405,0.486561907377326,0.000716908632407465,3132.74767485814,0.32449142840417,0.00445968727567629
ENSG00000143641,GALNT2,protein_coding,2371.36322484798,0.456059920467632,0.000730040726157782,5931.73983552535,0.213700412593851,0.0368945153190337
ENSG00000163939,PBRM1,protein_coding,5674.60498745465,0.44925362397841,0.000731499587624907,3715.69171507524,0.420885680443046,0.000522403630787454
ENSG00000211455,STK38L,protein_coding,1202.16732439788,0.51891406356466,0.000745832518690844,2679.22213178634,0.243903758291751,0.0377042320077721
ENSG00000124574,ABCC10,protein_coding,274.191074098361,0.746788524240789,0.000763854723399572,512.992128165304,0.585156100028742,0.00370064565380006
ENSG00000123240,OPTN,protein_coding,354.839135143188,0.740184780831417,0.000766024271720302,1403.96895480756,0.567589358706315,3.01721289019484e-05
ENSG00000163349,HIPK1,protein_coding,2231.49862584072,0.451287298482184,0.000779876857267439,4477.36682001953,0.292144784904162,0.0114339050972451
ENSG00000101654,RNMT,protein_coding,1043.16434865221,0.522468260144514,0.000782138275277654,1199.73967920526,0.750762072187987,4.04754721071281e-08
ENSG00000151612,ZNF827,protein_coding,918.327162416957,0.51314486948991,0.000823948221495337,1684.09006650356,0.488962646240776,0.000357572036737955
ENSG00000064042,LIMCH1,protein_coding,29869.1528120546,0.433525144888418,0.000840193431090752,301.359132517972,0.527943292942418,0.0478478822090722
ENSG00000165169,DYNLT3,protein_coding,1833.51111013636,0.495083634576519,0.00084644235203177,845.875140336831,0.938868070368955,5.93597479229718e-10
ENSG00000162373,BEND5,protein_coding,5.96134613708336,7.04438599281662,0.000864488120851057,157.249574011975,3.14436774997448,1.87627062304418e-17
ENSG00000144959,NCEH1,protein_coding,391.307510647541,0.694761308188927,0.000903149458357585,3471.4609718377,0.319777558159325,0.00763366858608453
ENSG00000168528,SERINC2,protein_coding,1206.42728586223,0.548637898418609,0.000919250055507508,619.379107473178,0.690797472007563,0.000189673318469057
ENSG00000264522,OTUD7B,protein_coding,2410.26085957202,0.426222527805545,0.000929008641718739,1219.50201681312,0.405657911785619,0.00856643269904129
ENSG00000277586,NEFL,protein_coding,375.31919760007,0.673042283456182,0.000963914844465963,1203.39606021466,1.31890853398467,2.7607428467663e-19
ENSG00000131831,RAI2,protein_coding,44.9261517483798,1.63031789019394,0.000965610630284434,275.735082906985,0.983505258600691,0.000122837516514608
ENSG00000175274,TP53I11,protein_coding,1500.77502773669,0.56549027632166,0.000981447373714677,596.9291795397,0.528835862292359,0.00476461513899221
ENSG00000168758,SEMA4C,protein_coding,282.64204208372,0.718129646725823,0.00100020807399979,1550.49380166285,0.485116798482616,0.000241422219182355
ENSG00000134109,EDEM1,protein_coding,1143.99567474142,0.531873817049378,0.00100284945953993,2465.59709254785,0.827799481622123,4.65695455458768e-13
ENSG00000115866,DARS1,protein_coding,4343.75954201312,0.434642062393755,0.00101817131875738,3073.39490577629,0.508951590805359,5.73523895988287e-07
ENSG00000182704,TSKU,protein_coding,677.017364700435,0.546862338657681,0.00102336967323824,1356.8069059168,0.412451720573095,0.00251368327379938
ENSG00000188559,RALGAPA2,protein_coding,930.482334976031,0.509128809053562,0.0010293604070971,3709.72614179821,0.713739992454417,2.80586049043428e-12
ENSG00000145040,UCN2,protein_coding,26.5862672463005,2.17989690979693,0.00102955886446252,881.135564521196,2.79460090990526,1.86918609932033e-71
ENSG00000143753,DEGS1,protein_coding,10691.0377620806,0.415700022092909,0.0010368406932656,2445.04873953405,0.520450952944005,5.51660466976358e-06
ENSG00000151006,PRSS53,protein_coding,102.2228370666,1.10506760825572,0.00109343054108706,116.682856759809,1.00139882921679,0.0139996666777667
ENSG00000145685,LHFPL2,protein_coding,175.255976990559,0.949412789074047,0.0010984177698288,1620.47649060947,1.00617328689157,4.06866870526256e-17
ENSG00000104881,PPP1R13L,protein_coding,251.580453888706,0.792224793356706,0.00111592892568411,284.849855627558,0.991417298583371,0.000137422046051101
ENSG00000112379,ARFGEF3,protein_coding,8116.92304855112,0.401587955836663,0.00115844400273449,718.45912603075,0.580054722237193,0.00124755942338559
ENSG00000124767,GLO1,protein_coding,12855.3538411798,0.475559075343855,0.00118593774156556,9628.88643297224,0.362066711953937,5.34369427136826e-05
ENSG00000185022,MAFF,protein_coding,127.711508676856,1.06111640074888,0.00119932330117673,1659.86854210273,0.61696608050657,3.9722365363141e-07
ENSG00000052795,FNIP2,protein_coding,633.075212855308,0.547668721198991,0.00121879645553575,710.218570580074,0.599638591041726,0.000431655806221355
ENSG00000134574,DDB2,protein_coding,896.753580592626,0.499038302645275,0.00123972575145695,575.961623464555,0.920479256541204,1.65447236968576e-07
ENSG00000095787,WAC,protein_coding,11070.4043308332,0.422453744410005,0.00125993439475615,6979.14930839813,0.343154175809682,0.00614469798500861
ENSG00000188157,AGRN,protein_coding,1596.89627841467,0.457813124043231,0.00126563618334964,2363.60843541735,0.263599567995915,0.0398551316379308
ENSG00000240344,PPIL3,protein_coding,836.146174782201,0.517718096479412,0.00129674308995042,384.538596996981,0.771203697368372,0.000671003623038782
ENSG00000073711,PPP2R3A,protein_coding,472.074065635591,0.650121668570441,0.00135040759620665,1324.97959433243,1.00501651761075,3.28104028921225e-12
ENSG00000125249,RAP2A,protein_coding,775.926417551181,0.571594255399165,0.00135248762486515,2947.28815627043,0.883222214101479,1.04309530235692e-18
ENSG00000157827,FMNL2,protein_coding,134.921767720467,1.06415627741347,0.00135272697204685,793.910102036104,0.762076775404507,1.19558046176455e-06
ENSG00000115657,ABCB6,protein_coding,128.481644401198,0.970844944252154,0.00137867043109531,123.866416536553,1.39923684722199,0.000172271288761449
ENSG00000205269,TMEM170B,protein_coding,346.403483105872,0.732362760752459,0.00139997127966382,541.423813777972,0.709752937579253,0.000230153503386609
ENSG00000183576,SETD3,protein_coding,2046.31330356907,0.417175431061441,0.00149558234415977,1664.96299661956,0.342139572789535,0.0101038259788297
ENSG00000166123,GPT2,protein_coding,3273.47544465306,0.441645931597702,0.00153823313423611,378.627443751787,0.83557449716749,0.000138864546681274
ENSG00000076641,PAG1,protein_coding,363.24562481129,0.639629669797741,0.00164348693742298,1334.33497558704,0.713558575930787,2.40218748963003e-06
ENSG00000160551,TAOK1,protein_coding,2938.84418189499,0.502679848096278,0.00173349576886867,1599.28650620666,0.389817774579985,0.0116011847789007
ENSG00000088038,CNOT3,protein_coding,2071.71048045605,0.425954717993491,0.00175887568579431,940.582995780571,0.35695614496813,0.0324160974190649
ENSG00000169604,ANTXR1,protein_coding,262.473690719937,0.707716984975884,0.00177909203395687,1681.10822793682,0.468583668931415,0.000780511307647265
ENSG00000107679,PLEKHA1,protein_coding,1179.71739228332,0.457094272825506,0.00186511513101021,1108.51652203278,0.514089937884959,0.00114225390304762
ENSG00000206538,VGLL3,protein_coding,8.02059772809117,4.99016938957455,0.00190116983537816,439.750239723379,0.895837240893135,1.27711057990177e-05
ENSG00000175040,CHST2,protein_coding,29.0707309062294,1.98954792774651,0.0019023143919821,318.327852274696,0.544787132743384,0.0460920425145428
ENSG00000023608,SNAPC1,protein_coding,455.250112080967,0.650942777396021,0.00195805082185344,2509.31980698662,0.285808657505842,0.0347123970486604
ENSG00000116584,ARHGEF2,protein_coding,1136.81729338116,0.506392030494794,0.00198103565402121,2005.81637371486,0.314609138105661,0.0114008918205222
ENSG00000117505,DR1,protein_coding,2569.50135541336,0.493330329043358,0.00202233367005712,4588.30603596831,0.242542989030402,0.0249950548028239
ENSG00000136451,VEZF1,protein_coding,1205.02084141536,0.445757807502544,0.00202233367005712,5374.76888808908,0.47763023704368,9.87044070133179e-06
ENSG00000102034,ELF4,protein_coding,121.705946368077,0.982527412005348,0.00203483905418515,1253.75337906714,0.573296094674382,4.0612755620525e-05
ENSG00000143442,POGZ,protein_coding,2667.16381451591,0.414490469246341,0.00204010572779712,4001.62404679227,0.286448637241808,0.0178478695357258
ENSG00000140299,BNIP2,protein_coding,2381.86140810464,0.43885829513155,0.00212599971631556,1683.09328053211,0.554839126916962,0.000114458298614311
ENSG00000198910,L1CAM,protein_coding,29.3637195063793,2.1057698162257,0.00215368860835599,64.490497471118,1.71287853232124,0.00147367107838336
ENSG00000114209,PDCD10,protein_coding,1791.2237684526,0.530153298994094,0.002200259134493,1911.48248980717,0.854745823155312,8.70672976388873e-14
ENSG00000126746,ZNF384,protein_coding,1362.63608874859,0.437183473963171,0.00220958147202597,1643.55247057227,0.326361024666818,0.0222345502541829
ENSG00000115084,SLC35F5,protein_coding,2517.91918812462,0.445071644026644,0.002251370236825,3284.01658785761,0.348883081628595,0.000918187233990247
ENSG00000103365,GGA2,protein_coding,1359.31096491775,0.446323586203493,0.00232076939656207,1991.25131600773,0.64905803025867,1.49276954259457e-08
ENSG00000171843,MLLT3,protein_coding,927.25003374711,0.496180980427039,0.00235427967280265,813.845660130467,1.4500449165185,3.49086905424909e-21
ENSG00000107551,RASSF4,protein_coding,122.920973326714,0.949495295085158,0.0023668542851156,1435.22646601433,2.03926692509669,1.52309558390789e-45
ENSG00000168556,ING2,protein_coding,655.41255510718,0.510271244503235,0.00237231075894304,407.264894657575,1.3601583710052,7.57581466013692e-10
ENSG00000178802,MPI,protein_coding,1893.5327461658,0.417906179977366,0.00240666860040508,1019.89569287985,0.463984863803855,0.00413025732909649
ENSG00000225697,SLC26A6,protein_coding,638.724803897505,0.533336369785689,0.00244464956775499,1145.64096700404,0.815666740750633,7.77568059904549e-09
ENSG00000169926,KLF13,protein_coding,1406.39738226895,0.426243540816033,0.00245735871240602,2233.7469172291,0.397307291857217,0.000621190362417932
ENSG00000183337,BCOR,protein_coding,2503.71997725924,0.414597296299592,0.00245966145177298,703.42240883806,0.964554997865602,3.18273148195267e-09
ENSG00000164151,ICE1,protein_coding,1454.09615185711,0.529301664677349,0.00249426585451392,3309.07304256313,0.308503757846321,0.0119059136116847
ENSG00000054267,ARID4B,protein_coding,2455.13972541545,0.496818881933886,0.00252117929325517,622.862810368355,0.526026617325427,0.00374463000880613
ENSG00000136807,CDK9,protein_coding,986.912015425536,0.472044773206889,0.0025602391352987,189.680021542475,0.685217940287041,0.0460136381740353
ENSG00000006432,MAP3K9,protein_coding,421.156842492102,0.583388859269748,0.00256193506845316,4033.24906048819,0.337268265260556,0.00118677136864073
ENSG00000152078,TLCD4,protein_coding,348.89115398803,0.675587599626579,0.00258854494527104,972.69267572674,0.327720444162739,0.0413376195972431
ENSG00000135823,STX6,protein_coding,1565.76662251274,0.414792580969969,0.00261026313468582,745.50913404575,0.395222551574284,0.0249326930465691
ENSG00000213859,KCTD11,protein_coding,176.875679760808,0.862703422356964,0.00261026313468582,345.527197487557,1.60430671082506,4.57693039831576e-12
ENSG00000122545,SEPTIN7,protein_coding,2723.44024507292,0.434981156581346,0.00266016354183826,3422.88966371087,0.655550750521046,1.59063195091527e-10
ENSG00000126012,KDM5C,protein_coding,2250.34444529968,0.388655987050037,0.00275297377756623,2502.7861401614,0.32717870679096,0.00607187136980809
ENSG00000126261,UBA2,protein_coding,1455.96468412874,0.436562969410281,0.00279563874808771,2899.56370509275,0.333884774011253,0.00490617446461085
ENSG00000179361,ARID3B,protein_coding,143.338090719582,0.878964685244199,0.00290471208483961,1500.6916803585,0.605949948819523,2.60616101147749e-06
ENSG00000182240,BACE2,protein_coding,40.7997747271654,1.58010881589021,0.00291418939934395,1755.22535096954,0.61478091251106,2.23071741398582e-07
ENSG00000130449,ZSWIM6,protein_coding,405.46984572184,0.57863635022087,0.00292388692833469,757.515251786509,0.456163324426472,0.0128552987862388
ENSG00000105048,TNNT1,protein_coding,107.123925944177,1.01182599093799,0.0030385343444762,1074.77559590254,0.317422501497373,0.0445645509999373
ENSG00000145390,USP53,protein_coding,1167.39068922171,0.507819639726711,0.00322701744468131,2605.64105312148,0.506378138013792,1.66086171546379e-05
ENSG00000141867,BRD4,protein_coding,2948.01442441688,0.383407573297124,0.00324803908529875,2195.64835693372,0.313731171304259,0.027358067375381
ENSG00000198792,TMEM184B,protein_coding,1453.39960284599,0.484431030460797,0.00324803908529875,1818.07176041614,0.627460936103722,5.44977226174685e-07
ENSG00000121644,DESI2,protein_coding,883.400345810227,0.473833659083274,0.00332502278749357,3361.06588016073,0.758692257987848,2.70572911862814e-12
ENSG00000204304,PBX2,protein_coding,1227.69170841555,0.440628040586034,0.0033581460061383,2444.71776862658,0.240916039959092,0.0496024971794687
ENSG00000154639,CXADR,protein_coding,1208.24403601961,0.466384029169559,0.00337434297025287,462.781253370719,0.577098054254484,0.00959176838078114
ENSG00000165359,INTS6L,protein_coding,440.649973001959,0.584132623020788,0.00359943774799794,158.531118231146,0.758138463547876,0.0322943904879165
ENSG00000074410,CA12,protein_coding,1240.61564538839,0.440384336136491,0.00370839084627041,5970.29075674562,0.976256160757896,1.73991407705069e-29
ENSG00000185359,HGS,protein_coding,880.202391152622,0.458963723918499,0.00374823242033057,846.980993409741,0.47576104691007,0.0067839381601428
ENSG00000134371,CDC73,protein_coding,2199.40299781901,0.419625872546779,0.00382721453996175,856.849184922995,0.42632945623538,0.00939805906622075
ENSG00000105993,DNAJB6,protein_coding,2963.66136244237,0.449879544923448,0.00385232695111791,1148.8115777325,0.537498355261894,0.000755029099625285
ENSG00000089094,KDM2B,protein_coding,586.858159484884,0.503796456635434,0.00386603898571484,761.342726557918,0.750221170908109,2.94831770996647e-06
ENSG00000112697,TMEM30A,protein_coding,2940.42804325062,0.406310821881514,0.00410205184520555,5363.9757212382,0.878072205648555,3.72913545145371e-17
